Geneid,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_31.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_32.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_33.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_38.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_40.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_41.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_42.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_43.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_44.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_49.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_50.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_51.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_52.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_53.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_54.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_55.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_56.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_57.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_58.bam
ENSG00000105398,1,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0
ENSG00000188493,474,159,455,421,446,693,423,469,270,66,59,98,36,43,246,357,261,238,377
ENSG00000077312,909,409,1199,956,953,1348,1086,1057,812,161,112,248,86,79,760,835,607,679,1000
ENSG00000261857,2,1,0,3,0,0,2,3,0,0,0,0,2,0,3,4,0,2,8
ENSG00000086544,834,224,918,1058,891,1714,741,827,769,170,184,159,418,59,552,6042,911,848,803
ENSG00000167807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000268400,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000105613,31,9,18,23,42,29,10,14,26,7,4,3,0,0,41,20,32,34,36
ENSG00000105499,298,182,547,608,336,702,381,552,399,69,132,87,40,23,220,367,124,287,253
ENSG00000269420,12,33,30,41,10,41,22,21,1,0,1,7,1,0,13,5,9,11,1
ENSG00000269534,0,0,1,0,0,5,4,2,1,0,0,0,0,0,2,1,2,2,1
ENSG00000269321,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185453,242,93,235,352,478,360,346,243,438,89,68,82,35,51,424,266,265,304,476
ENSG00000105483,573,358,541,533,478,780,749,716,927,232,204,159,136,87,277,539,251,453,359
ENSG00000280353,0,0,2,2,7,2,2,0,2,0,0,0,0,0,2,0,0,0,2
ENSG00000268583,15,0,19,13,7,22,17,12,7,2,0,3,6,3,9,8,10,9,8
ENSG00000268001,44,15,25,24,22,22,20,32,40,0,17,13,4,8,9,25,3,14,10
ENSG00000268186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ENSG00000178150,3,0,0,4,3,2,14,2,2,0,0,4,0,0,8,3,2,2,9
ENSG00000142227,281,73,217,268,362,386,405,273,926,154,123,59,84,40,397,875,296,437,668
ENSG00000105486,484,244,503,449,965,809,776,760,580,159,75,139,78,86,570,537,370,436,849
ENSG00000172081,906,319,864,1136,1457,1246,1278,1016,1564,217,222,208,156,183,1128,1577,1526,1261,1464
ENSG00000239988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000131944,67,19,215,90,88,72,115,80,30,10,13,15,8,26,81,138,130,45,89
ENSG00000127530,30,17,14,4,49,39,43,49,6,3,2,6,7,6,11,13,14,12,32
ENSG00000115257,95,28,75,56,146,122,85,112,85,16,18,8,17,4,144,98,97,95,297
ENSG00000142396,237,137,213,240,195,259,256,257,171,49,79,61,32,29,154,175,178,113,261
ENSG00000105650,5,1,6,9,9,6,5,4,9,2,2,1,0,0,3,3,4,7,15
ENSG00000204532,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,1
ENSG00000234465,71,11,55,41,132,70,118,93,210,27,25,11,13,4,125,123,84,87,137
ENSG00000186838,6,0,2,0,15,4,0,5,1,0,0,0,0,0,2,3,0,0,2
ENSG00000179873,6,0,8,1,5,8,4,16,2,2,0,1,0,0,2,0,0,0,4
ENSG00000228567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284638,6,2,1,22,12,5,2,4,1,0,0,0,0,0,1,0,14,7,4
ENSG00000160007,2839,1174,2366,3713,4001,3633,3145,3121,4781,827,656,582,489,600,3492,3109,3769,2770,3531
ENSG00000130751,2,0,3,7,12,4,0,6,6,0,0,0,0,0,3,16,8,6,7
ENSG00000130748,90,32,95,101,168,123,92,97,112,12,23,17,10,10,130,151,142,120,175
ENSG00000130749,1109,462,1270,1532,1795,1705,1463,1240,1472,262,266,220,182,179,1586,1309,1399,1234,1784
ENSG00000142230,1080,415,1149,1091,1456,1393,1277,1026,1480,355,270,270,201,170,1376,1079,1005,904,1427
ENSG00000105327,89,9,42,70,101,112,77,81,105,29,13,13,28,10,101,282,39,72,111
ENSG00000265134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286669,1,0,0,3,2,4,2,4,0,0,1,0,0,0,1,1,1,2,2
ENSG00000105321,524,192,639,813,883,899,609,706,709,123,113,90,115,84,647,905,669,550,721
ENSG00000257704,141,43,188,254,330,361,253,266,419,62,39,36,29,23,411,519,309,348,468
ENSG00000267858,101,56,77,108,112,129,126,108,87,17,17,32,6,8,84,80,83,79,104
ENSG00000226696,201,132,320,345,385,355,384,333,214,47,59,88,35,39,231,152,246,214,326
ENSG00000267530,22,6,26,9,28,5,21,50,57,18,4,9,7,5,30,10,8,25,9
ENSG00000160877,1291,399,779,1681,1660,1443,1204,899,1386,196,146,215,114,117,1349,1638,1995,1278,1878
ENSG00000099341,2762,928,2994,3845,3337,3249,2631,2883,2142,488,480,485,239,355,1923,2278,3792,1898,2758
ENSG00000065000,5606,2364,5202,6460,6022,5899,6074,5453,5046,908,1067,1154,540,561,4790,6787,6400,4217,6685
ENSG00000130812,8,3,6,10,2,7,6,9,9,0,0,0,0,0,8,10,1,7,2
ENSG00000104856,265,78,400,317,308,533,227,332,775,91,56,59,156,20,224,2374,283,368,250
ENSG00000104859,1270,456,1417,1641,1704,1885,1423,1452,1400,284,233,250,183,113,1368,1864,1249,1235,1682
ENSG00000207003,6,1,5,2,1,3,8,3,2,0,1,0,0,0,1,3,0,0,0
ENSG00000170684,22,6,62,18,37,63,19,26,29,12,10,8,9,0,57,44,20,42,69
ENSG00000267348,41,19,49,13,42,40,34,32,14,5,9,4,2,1,25,20,27,21,26
ENSG00000142252,27,5,15,27,25,33,29,20,15,2,4,2,4,2,11,26,11,16,26
ENSG00000267346,4,0,1,6,0,1,0,0,1,0,0,0,0,0,2,2,3,0,1
ENSG00000104946,1551,585,2061,1882,2154,2091,1731,1889,1576,266,202,300,192,192,1583,1836,1702,1427,2056
ENSG00000213024,1057,424,1120,1241,1389,1670,1372,1337,1154,230,216,235,126,129,987,1489,1168,994,1366
ENSG00000161652,3,0,0,2,7,1,0,1,1,0,0,0,0,2,1,0,4,0,4
ENSG00000276002,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000063244,3209,1060,3523,4140,3903,4710,3883,3487,3356,617,613,634,372,317,3304,4174,3438,2949,4072
ENSG00000130758,454,136,359,587,492,681,561,320,406,62,66,74,59,31,493,692,563,476,643
ENSG00000174521,2,7,10,10,9,2,13,2,10,0,0,2,1,2,9,11,6,4,8
ENSG00000105219,79,84,12,67,37,37,114,7,31,2,4,15,0,3,63,22,70,25,19
ENSG00000105221,3861,1631,3898,4937,5853,4837,4712,4787,4383,878,780,854,471,414,5096,4789,5273,3878,6524
ENSG00000205041,48,18,27,54,77,35,42,75,81,5,9,15,8,4,101,30,36,46,77
ENSG00000207631,4,5,3,9,7,5,8,16,5,1,0,2,0,1,5,2,5,2,16
ENSG00000206674,2,0,1,2,2,0,1,1,2,0,0,0,0,0,0,2,0,0,0
ENSG00000160392,271,86,197,201,401,312,232,248,262,65,46,54,30,38,289,329,380,231,408
ENSG00000207281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279759,332,152,146,346,227,305,383,346,239,68,32,104,27,37,248,248,209,134,234
ENSG00000090013,918,237,956,1061,1662,1110,1514,1016,806,119,122,133,110,121,1328,1369,2722,1416,3360
ENSG00000088038,1620,821,1548,2088,2014,1882,1780,1825,1344,275,325,377,176,177,1729,2006,1869,1296,2177
ENSG00000205790,9,12,26,26,16,37,20,25,17,8,1,0,0,0,19,35,20,18,19
ENSG00000287884,13,0,4,6,6,2,2,8,6,0,2,2,0,0,4,7,6,5,1
ENSG00000207630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253392,10,9,11,6,18,20,14,11,9,1,2,5,3,2,3,8,3,3,8
ENSG00000267147,2,4,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000268081,13,4,10,1,17,8,5,12,4,2,2,0,2,0,3,3,18,3,13
ENSG00000269072,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,3,0,1,0
ENSG00000267339,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0
ENSG00000289915,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0
ENSG00000289428,10,9,12,7,6,6,13,16,12,7,2,6,0,0,7,0,7,0,6
ENSG00000289246,0,0,4,1,0,4,3,0,0,0,1,0,0,0,3,2,2,0,0
ENSG00000269696,29,4,29,28,47,47,37,30,23,5,6,3,2,7,31,14,7,26,63
ENSG00000286125,5,1,6,2,2,4,11,6,15,0,1,0,2,0,6,10,1,2,7
ENSG00000289297,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2
ENSG00000267575,175,84,133,213,204,161,177,146,85,37,14,45,2,16,129,77,111,69,125
ENSG00000268119,46,45,51,46,49,66,89,66,11,8,3,15,5,5,17,27,15,26,23
ENSG00000289985,5,0,0,4,9,6,4,7,3,4,0,0,2,2,11,7,8,3,12
ENSG00000289543,0,0,0,2,0,0,2,2,0,0,0,0,0,0,4,0,0,0,2
ENSG00000268038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267475,19,4,24,18,35,34,26,10,16,4,4,0,0,5,13,23,41,18,33
ENSG00000213904,50,16,19,45,54,55,56,29,34,7,4,6,4,6,51,47,74,39,85
ENSG00000290008,1,4,0,3,2,3,3,4,4,0,2,1,0,2,3,3,0,0,2
ENSG00000277383,21,16,17,12,22,38,10,4,8,6,2,12,2,0,31,8,12,5,29
ENSG00000267751,17,2,27,21,13,29,7,38,14,0,3,5,1,2,17,32,9,16,5
ENSG00000288837,1,1,8,10,0,14,8,8,2,0,2,0,0,3,6,1,1,1,0
ENSG00000290058,9,2,12,14,13,11,10,8,2,0,1,0,0,2,0,6,14,7,13
ENSG00000266983,8,18,6,45,24,42,37,14,14,2,9,8,1,3,18,0,10,17,13
ENSG00000283103,165,90,271,197,161,253,181,196,121,36,78,50,18,14,124,136,107,125,148
ENSG00000268516,116,78,127,196,143,188,141,131,139,18,24,54,18,19,104,91,130,117,155
ENSG00000290068,0,0,0,2,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0
ENSG00000289255,1,3,2,3,6,5,0,5,2,0,0,4,2,0,3,2,4,6,2
ENSG00000267107,412,18,772,88,69,276,172,772,71,29,75,7,27,9,165,114,45,72,96
ENSG00000166770,643,356,671,702,676,675,693,772,487,148,180,247,54,116,492,333,611,422,629
ENSG00000176840,0,0,2,0,2,4,0,1,1,0,0,0,1,2,0,0,0,0,4
ENSG00000232677,1060,418,1143,1095,543,1196,788,878,388,88,146,205,50,53,413,192,253,315,475
ENSG00000289471,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,5,0,2,0
ENSG00000261824,692,266,369,385,484,455,471,413,228,182,103,103,34,140,292,146,223,178,337
ENSG00000268061,70,15,47,57,83,55,51,98,40,11,18,7,2,12,35,48,40,20,64
ENSG00000254887,0,3,0,6,0,3,2,3,2,2,1,1,0,0,0,3,0,9,3
ENSG00000290088,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0
ENSG00000267053,34,12,44,89,21,36,16,24,31,0,0,2,0,6,17,10,9,6,25
ENSG00000176593,376,343,378,356,608,353,604,304,230,76,98,175,42,65,408,170,274,194,324
ENSG00000288830,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,10
ENSG00000130816,1059,431,993,1124,1238,1586,1400,1057,1622,303,225,263,172,128,919,1446,898,1026,1127
ENSG00000130158,1442,468,1230,1823,1358,1548,2276,1845,1442,228,220,236,166,106,1542,1780,1381,1189,1859
ENSG00000267174,9,3,6,16,4,10,8,9,5,0,1,1,0,2,5,19,0,5,8
ENSG00000099617,2,0,7,4,4,2,0,6,0,0,2,0,0,0,3,0,9,4,1
ENSG00000185761,49,17,66,37,46,45,60,65,114,36,16,17,13,2,143,73,28,30,144
ENSG00000142556,874,635,1028,1209,539,1479,929,1269,505,182,175,362,67,125,423,252,328,296,286
ENSG00000256087,1490,1099,1720,2355,1054,1812,1230,1657,700,274,319,706,155,207,699,635,681,600,822
ENSG00000275055,19,6,15,21,4,35,16,13,10,2,7,14,0,4,8,6,2,5,9
ENSG00000260160,19,23,39,11,12,28,26,32,10,8,12,12,2,3,8,5,4,13,10
ENSG00000197608,808,601,1150,815,520,829,746,1194,481,149,212,309,84,103,389,468,408,296,446
ENSG00000270248,17,4,17,26,19,20,32,12,19,6,5,2,4,4,21,17,18,12,15
ENSG00000204611,332,208,358,304,221,373,286,373,213,54,90,76,36,68,199,165,173,174,154
ENSG00000267827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
ENSG00000243680,186,59,463,308,301,378,238,397,217,34,49,54,18,17,196,192,94,136,170
ENSG00000196267,118,82,230,119,140,159,170,156,153,42,63,55,14,45,114,104,76,72,98
ENSG00000267927,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,2
ENSG00000274380,0,2,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0
ENSG00000268015,4,0,3,2,2,2,2,2,0,0,1,0,1,0,0,0,1,2,4
ENSG00000277562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196214,517,282,583,453,458,563,660,617,549,135,136,175,86,97,356,307,226,327,407
ENSG00000208002,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0
ENSG00000269102,7,5,8,4,7,7,10,8,3,1,1,7,0,0,3,1,2,3,4
ENSG00000198464,296,208,316,260,181,328,313,263,266,95,110,113,47,60,120,142,102,136,142
ENSG00000269535,4,5,1,1,3,8,3,9,2,0,2,3,0,0,2,4,4,0,3
ENSG00000167554,169,156,207,187,117,231,260,163,100,28,42,56,15,31,78,45,74,80,81
ENSG00000221923,440,285,512,319,260,276,470,340,336,87,83,135,52,56,253,268,249,142,287
ENSG00000269834,508,276,666,527,616,612,790,596,301,69,99,229,40,70,416,242,210,200,412
ENSG00000277977,6,7,6,13,9,14,18,10,11,2,1,6,1,4,5,8,4,4,8
ENSG00000167555,787,526,839,665,582,819,1154,940,656,213,158,313,95,113,422,452,413,397,557
ENSG00000269776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000198633,10,6,14,26,11,18,12,13,17,2,6,4,2,7,10,7,21,8,16
ENSG00000288253,2,2,10,13,16,12,11,10,14,2,2,0,0,2,9,2,15,4,4
ENSG00000105568,5436,1966,6917,6650,7251,6938,7471,6416,6229,1079,1102,1085,506,689,6498,6057,7045,5335,8009
ENSG00000271049,5,0,6,6,5,2,2,5,0,0,2,0,0,0,3,0,1,0,2
ENSG00000252230,0,0,2,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
ENSG00000268683,1,2,1,1,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0
ENSG00000279971,8,0,4,0,6,0,3,1,0,0,0,1,0,0,2,0,3,4,2
ENSG00000269811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279329,1,0,3,10,2,20,5,3,4,0,3,0,0,0,3,3,0,1,5
ENSG00000089335,340,455,693,429,419,595,495,764,469,255,209,242,108,154,316,350,254,291,331
ENSG00000274104,16,4,28,26,35,36,20,28,17,10,2,6,12,0,11,22,12,21,19
ENSG00000153896,194,105,243,266,236,288,281,315,194,49,54,55,21,34,187,138,206,173,174
ENSG00000270281,0,2,0,0,2,1,0,7,0,0,0,1,0,0,2,0,0,0,0
ENSG00000267767,3,2,8,24,36,15,19,112,13,5,0,0,0,5,10,7,14,15,7
ENSG00000270876,5,4,2,4,3,5,0,17,2,1,2,2,0,0,4,2,0,6,6
ENSG00000227392,712,243,1038,804,238,769,618,1705,101,7,31,133,5,17,130,50,185,143,64
ENSG00000275540,2,0,10,1,7,6,1,1,6,0,2,1,0,0,5,3,2,3,9
ENSG00000286080,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2
ENSG00000271499,0,1,3,4,0,1,2,2,4,0,0,0,0,0,4,2,9,2,3
ENSG00000266904,73,40,91,86,119,95,105,104,90,33,13,12,12,17,88,58,78,94,110
ENSG00000287533,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000267581,0,0,1,0,2,2,3,1,3,0,0,0,0,3,0,1,1,0,3
ENSG00000267693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENSG00000081665,499,407,494,558,513,529,641,556,423,142,148,191,80,119,282,269,310,238,283
ENSG00000267481,49,38,51,69,55,72,83,82,66,12,10,36,17,21,27,20,27,34,31
ENSG00000270325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000256771,180,132,226,178,99,197,200,188,140,32,50,79,23,54,94,54,84,59,87
ENSG00000270270,1,1,2,1,1,3,2,7,2,2,0,1,0,0,0,2,2,0,0
ENSG00000267565,13,9,15,15,15,16,26,19,20,5,1,6,0,6,8,2,8,0,3
ENSG00000273791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266916,37,32,39,60,44,57,50,42,25,2,14,12,2,10,17,51,25,20,28
ENSG00000120784,171,138,182,188,149,212,201,261,252,64,72,57,35,51,114,97,73,67,119
ENSG00000161551,1222,572,1248,1074,935,1154,1272,1321,476,176,226,326,88,139,580,335,441,388,554
ENSG00000269235,253,234,150,446,1543,290,312,247,779,39,47,148,18,61,433,109,433,326,1051
ENSG00000272395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
ENSG00000290031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269246,4,6,2,8,8,14,4,0,2,6,0,7,2,0,4,8,0,6,2
ENSG00000221957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269794,14,4,12,1,8,17,10,10,7,4,1,0,0,0,7,13,8,14,8
ENSG00000182318,144,57,150,137,162,160,179,125,168,36,29,30,13,17,137,140,114,97,100
ENSG00000277588,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
ENSG00000121410,7,2,23,4,3,0,5,7,14,3,1,2,1,0,6,5,3,1,2
ENSG00000268230,11,8,51,4,21,6,10,4,23,8,2,5,1,10,18,10,10,9,14
ENSG00000268895,22,5,127,20,44,19,22,18,61,5,7,2,0,3,27,33,44,25,42
ENSG00000279611,2,7,30,16,11,0,8,1,10,8,1,0,0,0,6,9,1,10,10
ENSG00000174586,91,17,104,116,124,103,60,78,51,9,3,16,3,14,94,65,80,66,137
ENSG00000268049,22,7,70,23,43,29,26,24,21,6,2,2,0,4,38,25,32,18,31
ENSG00000269054,73,15,74,75,143,89,56,91,34,16,6,15,5,12,87,90,63,74,72
ENSG00000252211,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152475,113,26,78,101,123,142,61,133,44,6,9,18,4,8,101,142,145,109,124
ENSG00000083845,12433,2905,16699,15498,11538,17193,9367,16906,8227,1735,1351,1927,917,755,11325,11569,10842,9922,11479
ENSG00000266640,3,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,1,4
ENSG00000269855,18,1,6,32,23,15,10,5,3,1,1,0,2,3,9,9,53,14,25
ENSG00000268307,29,12,35,56,30,31,8,13,12,2,11,12,4,4,24,28,66,28,47
ENSG00000171574,249,91,293,225,318,255,275,335,243,73,54,54,36,32,270,256,206,162,301
ENSG00000232098,189,135,209,243,246,248,212,199,172,55,34,54,16,28,190,149,182,161,209
ENSG00000268543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268912,32,2,38,37,40,28,43,29,26,6,6,9,0,2,24,38,19,16,36
ENSG00000131849,245,61,223,247,270,234,266,276,180,49,34,49,38,34,196,163,168,137,214
ENSG00000269473,4,7,15,17,30,16,19,7,16,2,0,4,2,0,20,12,3,7,38
ENSG00000249471,103,33,138,118,227,140,102,170,175,31,36,21,15,8,154,149,126,118,170
ENSG00000083812,287,77,234,367,405,378,256,289,296,80,50,46,37,43,365,357,280,287,389
ENSG00000083838,294,78,249,350,375,360,298,292,240,46,33,34,24,18,230,295,297,246,429
ENSG00000269106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000083807,200,64,240,222,248,373,148,227,160,27,21,36,20,32,203,175,216,199,318
ENSG00000252334,2,0,2,1,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0
ENSG00000265272,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3,1,1
ENSG00000273901,9,1,6,4,20,6,7,4,4,1,2,8,3,3,10,3,0,3,9
ENSG00000119574,447,168,447,549,568,651,439,453,340,58,63,70,31,33,542,445,539,419,629
ENSG00000267392,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
ENSG00000205396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
ENSG00000280412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000267609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142002,821,307,931,937,1267,1219,1088,1021,1005,166,152,170,126,98,897,1122,849,801,1053
ENSG00000283758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286024,25,18,19,50,22,56,59,19,11,9,15,15,0,4,16,20,24,23,12
ENSG00000087074,1343,545,1735,1216,1610,3171,1040,2586,1821,416,680,271,601,256,1070,2443,1379,1181,1593
ENSG00000161643,32,2,12,23,8,24,30,4,28,6,0,1,5,3,4,96,30,33,35
ENSG00000286138,23,6,14,29,13,32,20,18,6,0,0,1,0,0,9,2,13,8,9
ENSG00000104976,427,132,383,602,520,495,364,429,467,85,73,92,32,41,532,310,411,414,592
ENSG00000099308,429,114,304,434,466,462,536,438,577,86,63,65,43,73,428,529,478,528,619
ENSG00000287001,0,0,0,2,1,2,2,0,0,0,0,0,3,0,0,0,0,0,2
ENSG00000105357,1260,529,1040,1734,2147,1432,1318,1073,1971,372,382,226,215,191,1324,2112,2565,1376,1574
ENSG00000289950,9,2,7,8,13,7,10,9,9,1,0,1,0,0,13,10,9,3,9
ENSG00000105664,1146,170,2025,894,84,745,4112,3286,6259,952,128,251,27,12,360,88,7,1215,51
ENSG00000005007,3625,1243,4010,5348,4422,4455,3949,3740,2982,626,627,652,334,327,3057,3193,3761,2891,4437
ENSG00000267106,189,64,114,129,237,178,238,138,137,45,55,52,31,41,111,67,98,89,137
ENSG00000105088,542,178,329,515,460,571,774,624,362,63,53,78,27,27,365,326,360,380,342
ENSG00000227349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000242221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000230529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124467,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
ENSG00000238092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225877,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000231924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105443,3144,1153,2938,3371,2555,3801,3728,2632,1662,347,581,658,286,172,2303,2421,1354,1392,1767
ENSG00000071564,1180,375,1489,1039,1364,1546,1236,1420,1158,191,175,202,118,100,1325,1187,1176,1125,1318
ENSG00000130402,6550,2225,6344,8837,11784,7336,6937,7464,16848,2911,1519,1010,850,896,11975,10587,10637,7534,13202
ENSG00000196961,1888,579,1769,2334,2747,2085,2088,2052,2530,461,339,247,213,220,2338,2616,2808,2172,3072
ENSG00000267450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000167460,5066,2201,5246,5043,6817,7354,5749,5218,12581,2976,2799,1124,1640,1149,4019,4971,2783,3999,5097
ENSG00000279198,31,17,73,54,104,94,90,67,95,7,29,6,9,5,85,70,44,55,81
ENSG00000267373,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0
ENSG00000167461,496,200,367,570,632,510,509,385,439,106,128,97,66,75,283,389,418,302,426
ENSG00000269243,17,4,5,22,26,26,26,27,15,2,0,1,0,3,21,32,20,11,27
ENSG00000267310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269332,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
ENSG00000290587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
